Player Name,Team,League,POS,GP,MIN,ST,ON,OFF,Y,YR,R,G,A,SA,AOP,ASP,S,SOG,INT,CR,ACR,CC,BCC,CCOP,CCSP,BLK,TKL,TKLW,FC,FS,P,AP,ACRO,AW,BR,DR,DW,EG,ES,IBS,IBSOG,IBG,OBS,OBSOG,OBG,AOG,APW,DSP,OWN,TOUCH,TBOX,PK,PKG,PKM,PKSVD,FKCR,FKACR,CRN,CRNCR,CRNW,FKS,FKSOG,FKG,GC,CS,PKC,CL,ECL,ALB,ATB,LMT,TOFF,BCM,BCS,ATTDR
Romain Faivre,ASM,FRAN,M,1,90,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,1,0,3,2,37,43,0,1,4,1,5,1,0,2,0,0,0,0,0,0,0,1,0,56,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,2,0,0,0,0,0,3
Gaetan Laborde,GDB,FRAN,F,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4,3,1,0,10,22,0,4,7,1,9,0,0,0,0,0,0,0,0,0,0,2,0,40,4,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,5
Dimitry Bertaud,MTP,FRAN,G,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,33,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0
Jose Antonio Dorado,RV,LIGA,D,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,47,52,0,3,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,5,3,0,0,0,0,0,2
George Timotheou,SKE,BUND,D,1,90,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,3,3,0,1,37,46,0,1,4,0,5,0,0,1,1,0,1,0,0,0,0,0,0,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,0,0,0,0,0,0
Fraser Forster,SOU,EPL,G,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,5,0,0,0,0,0,0
Koffi Djidji,FCN,FRAN,D,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,45,54,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,5,0,0,0,0,0,0
Kayne Ramsay,SOU,EPL,D,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,7,0,0,0,0,0,0,0
Mark Flekken,FBG,BUND,G,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0
Samuel Sahin-Radlinger,HAN,BUND,G,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,10,0,0,0,0,0,0
Carlo Pinsoglio,JUV,SERI,G,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,9,0,0,0,0,0,0
Robert Mazan,CEL,LIGA,D,1,90,1,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,2,0,2,0,0,3,3,2,0,38,44,0,2,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
Kevin Strootman,ROM,SERI,M,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,2,1,0,27,35,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,1
Philipp Tschauner,HAN,BUND,G,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,2,2,0,0,0,0,0,0
Alexandre Olliero,FCN,FRAN,G,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,0,1,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,0,0,0,0,0,1
Milan Gajic,GDB,FRAN,D,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,1,1,1,24,28,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,2,0,62,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,6,6,1,0,0,0,0,0,2
Gaetan Poussin,GDB,FRAN,G,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,33,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,10,0,0,0,0,0,0
Lyanco,TOR,SERI,D,2,90,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,1,1,1,20,25,0,1,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,1,0,0,0,0,0,1
Javier Diaz,SEV,LIGA,G,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
Carlos Munoz,ATL,LIGA,D,1,90,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,0,1,0,0,0,0,0,1,35,41,0,1,3,2,4,0,0,1,0,0,0,0,0,0,0,1,0,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Johan Larsson,GUI,FRAN,D,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,1,0,0,1,1,1,0,21,26,0,1,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,47,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
Morgan Poaty,MTP,FRAN,D,1,90,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,1,0,1,0,0,1,1,0,3,22,36,1,1,6,3,8,0,0,0,0,0,1,0,0,0,0,2,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,0,0,0,0,0,3
Anthony Walongwa,FCN,FRAN,D,1,90,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,33,36,0,4,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
Guido Guerrieri,LAZ,SERI,G,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,0,0,0,0,0
Angelo Ndrecka,CHV,SERI,D,1,90,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,2,1,1,1,1,36,43,0,0,5,0,2,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,0,0,0,0,0,1
Jonas Carls,SKE,BUND,D,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,1,0,5,2,0,0,12,16,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,3,0,41,1,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0
Antonio Adan,ATL,LIGA,G,1,90,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0
Eiji Kawashima,STR,FRAN,G,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,33,0,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0
Clement Michelin,TFC,FRAN,D,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,2,1,0,21,32,0,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,5,3,0,0,0,0,0,1
Ander Guevara,RSO,LIGA,M,1,90,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,0,1,0,0,3,1,2,1,41,42,1,1,5,3,8,0,0,0,0,0,3,0,0,0,0,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3
Antonio Moya,ATL,LIGA,M,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,45,49,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,5,0,0,0,0,0,0
Driss Trichard,GDB,FRAN,D,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,2,2,2,1,25,31,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,2,0,59,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,3,2,0,0,0,0,0,0
John Ruddy,WLV,EPL,G,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0
Simon Asta,AUG,BUND,D,1,90,1,0,0,1,0,0,0,0,0,0,0,2,0,3,1,1,0,0,0,0,1,6,3,1,0,15,31,1,2,4,1,9,0,0,0,0,0,2,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1
Pablo De Blasis,MAI,BUND,M,1,90,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,0,1,0,0,2,0,1,0,17,28,1,2,4,0,4,0,0,1,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5
Pierluigi Frattali,PAR,SERI,G,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,4,0,0,0,0,0,0
Paolo Gozzi,JUV,SERI,D,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,2,0,0,50,55,0,1,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,1,0,0,0,0,0,1
Alex Sola Lopez-Ocana,RSO,LIGA,D,1,90,1,0,0,0,0,0,0,0,0,0,0,2,1,1,4,1,1,0,1,0,0,4,3,1,2,42,52,1,0,12,4,10,0,0,1,1,0,1,0,0,0,0,2,0,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,7
Giulian Biancone,ASM,FRAN,D,1,90,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,4,3,2,0,28,35,0,1,5,0,5,0,0,0,0,0,1,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,2,3,0,0,0,0,0,0
Jandrei,GEN,SERI,G,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,29,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0
Leandro Barreiro,MAI,BUND,M,1,90,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,4,4,1,0,14,25,0,2,4,3,9,0,0,0,0,0,1,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,2,0,0,0,0,0,3
Imran Louza,FCN,FRAN,M,1,89,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,4,0,33,41,0,0,6,0,2,0,0,0,0,0,1,0,0,0,0,0,0,52,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
Adrien Silva,LEI,EPL,M,2,88,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,2,68,79,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,3,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,0,0,0,0,0,1
Bruno Jordao,LAZ,SERI,M,3,87,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4,3,2,0,36,43,0,4,6,5,13,0,0,0,0,0,1,0,0,0,0,3,0,66,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,1,0,0,5
Ibrahima Cisse,FUL,EPL,M,3,87,1,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,29,34,0,1,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,2
Christoph Baumgartner,HOF,BUND,M,2,86,1,1,0,1,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,2,3,22,35,0,1,8,5,10,0,0,1,0,0,1,0,0,0,0,1,0,56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Marc Navarro,WAT,EPL,D,2,85,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,5,2,1,0,19,23,1,0,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,1,0,0,0,0,0,1
Antonis Aidonis,SGT,BUND,M/D,2,81,1,1,1,1,0,0,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,3,1,1,0,8,21,1,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,2,1,0,0,0,0,0,1
Vasco Regini,SPL,SERI,D,4,80,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,31,42,0,3,2,0,6,0,0,0,0,0,0,0,0,0,0,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0
Nicolas Schiappacasse,PAR,SERI,F,3,80,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,10,14,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,3,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2
Ricardo Doratiotto,CAG,SERI,F,1,79,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,6,10,0,4,5,0,5,0,0,0,0,0,0,0,0,0,0,2,0,17,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Till Cissokho,GDB,FRAN,D,1,79,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,1,1,29,36,0,3,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,3,0,0,0,0,0,1
Kevin Soni,GIR,LIGA,M,5,78,1,4,1,1,0,0,0,0,0,0,0,5,1,1,2,0,3,0,3,0,0,3,2,6,2,18,22,0,2,7,6,13,0,0,1,0,0,4,1,0,0,0,6,0,65,5,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10
William Vainqueur,ASM,FRAN,M,3,78,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,1,57,63,0,2,10,2,11,0,0,0,0,0,0,0,0,0,0,3,0,84,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
Jose Machin,PAR,SERI,M,2,77,1,1,1,0,0,0,0,1,0,1,0,2,0,3,3,0,1,1,0,0,0,4,2,1,0,19,24,0,0,6,3,7,0,0,1,0,0,1,0,0,0,0,0,0,42,1,0,0,0,0,2,0,1,1,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,3
Simone Edera,TOR,SERI,F,3,76,1,2,1,0,0,0,0,0,0,0,0,1,0,1,2,1,2,0,1,1,0,0,0,2,1,27,31,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,2,0,48,2,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Manuel Iturra,VIL,LIGA,M,3,73,1,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,1,45,54,0,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,3,0,0,0,0,0,0
Nolito,SEV,LIGA,F,4,73,1,3,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,3,2,2,1,17,27,0,0,2,1,5,0,0,2,1,0,0,0,0,0,0,2,0,50,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,1,1,0,4
Luca Valzania,ATA,SERI,M,2,73,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,4,0,0,20,26,0,4,2,1,10,0,0,0,0,0,1,0,0,0,0,1,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1
Daniel Alejandro Torres,ALA,LIGA,M,2,71,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,1,13,15,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nathan N'Goumou,TFC,FRAN,M,1,71,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,28,32,0,0,5,1,2,0,0,0,0,0,1,0,0,0,0,1,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,0,0,0,0,0,2
Cristoph Janker,AUG,BUND,D,4,70,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,24,28,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0
Aaron Rowe,HUD,EPL,M,2,69,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,13,20,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,3
Kouadio Kone,TFC,FRAN,M,1,69,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,1,1,36,41,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,2,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Giovanni Sio,MTP,FRAN,F,1,64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,2,2,16,21,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0
Joe Willock,ARS,EPL,M,2,64,1,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,12,15,0,1,1,0,4,0,0,1,0,0,1,0,0,0,0,2,0,31,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
Chris Ramos,REV,LIGA,F,1,64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,10,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
Benjamin Henrichs,LEV,BUND,D,1,64,1,0,1,1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,3,1,27,33,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0
Ben Johnson,WHU,EPL,D,1,63,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,2
Marco Fabian,EF,BUND,M,1,63,1,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,3,2,1,1,8,12,0,0,4,1,5,0,0,1,0,0,0,0,0,0,0,1,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Ben Gibson,BUR,EPL,D,1,63,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2,0,22,33,0,2,3,0,3,0,0,1,1,1,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,1,0,1,0,0,1,0
Bebe,EIB,LIGA,F,2,62,1,1,1,0,0,0,0,0,0,0,0,3,2,1,10,1,1,0,1,0,0,0,0,3,1,20,23,1,0,2,0,1,0,0,2,2,0,1,0,0,0,0,0,0,46,3,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2
Grigoris Kastanos,JUV,SERI,M,1,61,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,16,19,0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,1,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Oliver Solet,OL,FRAN,D,1,60,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,43,46,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Moreto Cassama,SDR,FRAN,M,1,60,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,2,0,39,48,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,1
Sebastian Jung,WOL,BUND,D,1,57,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0,1,0,0,1,0,0,0,40,46,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
Fousseni Diabate,LEI,EPL,M,1,55,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,2,0,0,1,8,14,1,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Timothy Weah,PSG,FRAN,F,2,53,1,1,1,1,0,0,1,0,0,0,0,2,2,0,1,0,1,0,1,0,0,0,0,2,0,4,7,0,1,0,0,1,0,0,2,2,1,0,0,0,0,0,1,0,12,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Corentin Tolisso,MUN,BUND,M,2,52,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,2,0,1,0,0,0,1,34,43,0,2,3,0,3,0,0,1,1,1,0,0,0,0,0,0,0,48,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
Cristian Ganea,ATH,LIGA,D,1,50,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,9,9,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,0,0,0
Abdelhamid Sabiri,HUD,EPL,M,2,48,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,7,8,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Andres Solano,ATL,LIGA,D,1,45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,20,26,0,1,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Aly Ndom,CAE,FRAN,M,1,45,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
